narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P30_111_370,P30,P30_111,00:16:07.10,00:16:06.98,00:16:07.63,48349,48381,pick up knife,pick-up,0,knife,4,['knife'],[4]
P30_111_371,P30,P30_111,00:16:07.60,00:16:07.24,00:16:07.92,48362,48396,move chopping board,move,11,board:chopping,18,['board:chopping'],[18]
P30_111_372,P30,P30_111,00:16:09.10,00:16:08.32,00:16:09.31,48416,48465,chop top off pepper,chop-off,7,pepper,37,['pepper'],[37]
P30_111_373,P30,P30_111,00:16:10.10,00:16:09.45,00:16:10.46,48472,48523,pick up pepper top,pick-up,0,top:pepper,37,['top:pepper'],[37]
P30_111_374,P30,P30_111,00:16:11.60,00:16:10.76,00:16:21.95,48538,49097,remove stalk from pepper top,remove-from,12,stalk,210,"['stalk', 'top:pepper']","[210, 37]"
P30_111_375,P30,P30_111,00:16:13.60,00:16:13.68,00:16:14.63,48684,48731,pick up knife,pick-up,0,knife,4,['knife'],[4]
P30_111_376,P30,P30_111,00:16:13.85,00:16:13.59,00:16:14.92,48679,48746,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_377,P30,P30_111,00:16:16.10,00:16:15.06,00:16:22.13,48753,49106,remove inside of pepper,remove-inside,12,pepper,37,['pepper'],[37]
P30_111_378,P30,P30_111,00:16:22.60,00:16:22.12,00:16:22.73,49106,49136,put down knife,put-down,1,knife,4,['knife'],[4]
P30_111_379,P30,P30_111,00:16:23.85,00:16:23.75,00:16:24.43,49187,49221,put down pepper core,put-down,1,core:pepper,37,['core:pepper'],[37]
P30_111_38,P30,P30_111,00:01:15.60,00:01:15.05,00:01:15.64,3752,3782,pick up glass,pick-up,0,glass,10,['glass'],[10]
P30_111_380,P30,P30_111,00:16:27.35,00:16:25.95,00:16:26.65,49297,49332,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_381,P30,P30_111,00:16:27.35,00:16:26.49,00:16:27.69,49324,49384,wash hands,wash,2,hand,11,['hand'],[11]
P30_111_382,P30,P30_111,00:16:28.35,00:16:27.72,00:16:30.82,49386,49541,rinse pepper,rinse,2,pepper,37,['pepper'],[37]
P30_111_383,P30,P30_111,00:16:29.10,00:16:28.77,00:16:29.23,49438,49461,put down pepper piece,put-down,1,piece:pepper,37,['piece:pepper'],[37]
P30_111_384,P30,P30_111,00:16:31.35,00:16:30.99,00:16:31.71,49549,49585,pick up pepper piece,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_385,P30,P30_111,00:16:31.85,00:16:31.01,00:16:31.59,49550,49579,pick up pepper piece,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_386,P30,P30_111,00:16:31.85,00:16:31.69,00:16:32.74,49584,49637,rinse pepper piece,rinse,2,piece:pepper,37,['piece:pepper'],[37]
P30_111_387,P30,P30_111,00:16:32.60,00:16:32.54,00:16:32.95,49627,49647,pick up pepper piece,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_388,P30,P30_111,00:16:32.85,00:16:32.78,00:16:33.65,49639,49682,rinse pepper piece,rinse,2,piece:pepper,37,['piece:pepper'],[37]
P30_111_389,P30,P30_111,00:16:34.60,00:16:33.75,00:16:34.71,49687,49735,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_390,P30,P30_111,00:16:36.85,00:16:35.35,00:16:35.79,49767,49789,put down pepper piece,put-down,1,piece:pepper,37,['piece:pepper'],[37]
P30_111_391,P30,P30_111,00:16:37.10,00:16:35.67,00:16:36.22,49783,49811,put down pepper,put-down,1,pepper,37,['pepper'],[37]
P30_111_392,P30,P30_111,00:16:38.35,00:16:36.27,00:16:36.75,49813,49837,pick up knife,pick-up,0,knife,4,['knife'],[4]
P30_111_393,P30,P30_111,00:16:40.10,00:16:36.86,00:16:39.73,49843,49986,remove part of pepper piece,remove,12,part:pepper:piece,37,['part:pepper:piece'],[37]
P30_111_394,P30,P30_111,00:16:40.60,00:16:40.33,00:16:40.93,50016,50046,put down pepper piece,put-down,1,piece:pepper,37,['piece:pepper'],[37]
P30_111_395,P30,P30_111,00:16:40.85,00:16:40.44,00:16:41.63,50022,50081,pick up pepper piece,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_396,P30,P30_111,00:16:44.35,00:16:41.26,00:16:45.29,50063,50264,remove part of pepper piece,remove,12,part:pepper:piece,37,['part:pepper:piece'],[37]
P30_111_397,P30,P30_111,00:16:46.35,00:16:46.79,00:16:48.58,50339,50429,put down pepper pieces,put-down,1,piece:pepper,37,['piece:pepper'],[37]
P30_111_4,P30,P30_111,00:00:07.60,00:00:05.64,00:00:08.39,282,419,pick up teabag rest,pick-up,0,rest:teabag,109,['rest:teabag'],[109]
P30_111_40,P30,P30_111,00:01:16.85,00:01:16.24,00:01:16.86,3811,3843,put glass in cupboard,put-in,5,glass,10,"['glass', 'cupboard']","[10, 3]"
P30_111_400,P30,P30_111,00:16:57.35,00:16:55.19,00:16:57.89,50759,50894,slice pepper,slice,7,pepper,37,['pepper'],[37]
P30_111_401,P30,P30_111,00:16:59.35,00:16:55.40,00:16:55.65,50770,50782,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_402,P30,P30_111,00:16:59.85,00:16:57.68,00:16:58.22,50884,50911,put down pepper,put-down,1,pepper,37,['pepper'],[37]
P30_111_404,P30,P30_111,00:17:07.35,00:17:07.50,00:17:08.29,51375,51414,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_405,P30,P30_111,00:17:08.60,00:17:07.68,00:17:08.63,51384,51431,eat pepper,eat,35,pepper,37,['pepper'],[37]
P30_111_406,P30,P30_111,00:17:10.10,00:17:08.47,00:17:11.05,51423,51552,gather pepper pieces,gather,63,piece:pepper,37,['piece:pepper'],[37]
P30_111_407,P30,P30_111,00:17:11.35,00:17:10.96,00:17:11.56,51548,51578,pick up pepper pieces,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_408,P30,P30_111,00:17:12.35,00:17:11.91,00:17:12.68,51595,51634,throw pepper pieces into bin,throw-into,13,piece:pepper,37,"['piece:pepper', 'bin']","[37, 36]"
P30_111_409,P30,P30_111,00:17:14.10,00:17:12.76,00:17:14.55,51638,51727,gather pepper pieces,gather,63,piece:pepper,37,['piece:pepper'],[37]
P30_111_410,P30,P30_111,00:17:15.35,00:17:14.98,00:17:15.87,51749,51793,throw pepper pieces into bin,throw-into,13,piece:pepper,37,"['piece:pepper', 'bin']","[37, 36]"
P30_111_411,P30,P30_111,00:17:17.60,00:17:15.82,00:17:17.18,51791,51859,pick up knife,pick-up,0,knife,4,['knife'],[4]
P30_111_412,P30,P30_111,00:17:17.85,00:17:17.19,00:17:18.29,51859,51914,cut pepper,cut,7,pepper,37,['pepper'],[37]
P30_111_413,P30,P30_111,00:17:20.10,00:17:18.39,00:17:19.08,51919,51954,eat pepper piece,eat,35,piece:pepper,37,['piece:pepper'],[37]
P30_111_414,P30,P30_111,00:17:21.10,00:17:19.18,00:17:21.42,51959,52071,put down pepper piece,put-down,1,piece:pepper,37,['piece:pepper'],[37]
P30_111_415,P30,P30_111,00:17:22.60,00:17:21.54,00:17:23.21,52077,52160,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_416,P30,P30_111,00:17:24.10,00:17:23.31,00:17:25.35,52165,52267,gather pepper seeds,gather,63,seed:pepper,122,['seed:pepper'],[122]
P30_111_417,P30,P30_111,00:17:25.10,00:17:24.89,00:17:29.82,52244,52491,wipe pepper seeds into hand,wipe-into,2,seed:pepper,122,"['seed:pepper', 'hand']","[122, 11]"
P30_111_418,P30,P30_111,00:17:30.35,00:17:29.87,00:17:30.81,52493,52540,hit sponge on sink,hit,32,sponge,9,"['sponge', 'sink']","[9, 63]"
P30_111_42,P30,P30_111,00:01:19.85,00:01:19.12,00:01:20.68,3956,4034,close cupboards,close,4,cupboard,3,['cupboard'],[3]
P30_111_420,P30,P30_111,00:17:36.35,00:17:35.19,00:17:36.24,52759,52812,turn off hob,turn-off,8,hob,24,['hob'],[24]
P30_111_421,P30,P30_111,00:17:38.35,00:17:35.93,00:17:40.75,52796,53037,stir passata mixture,stir,10,mixture:passata,71,['mixture:passata'],[71]
P30_111_422,P30,P30_111,00:17:43.85,00:17:42.61,00:17:43.19,53130,53159,put down pan,put-down,1,pan,5,['pan'],[5]
P30_111_423,P30,P30_111,00:17:44.85,00:17:44.46,00:17:45.11,53223,53255,pick up olive oil,pick-up,0,oil:olive,31,['oil:olive'],[31]
P30_111_424,P30,P30_111,00:17:46.60,00:17:46.36,00:17:50.97,53317,53548,drizzle olive oil on pizza base,drizzle-on,9,oil:olive,31,"['oil:olive', 'base:pizza']","[31, 91]"
P30_111_425,P30,P30_111,00:17:48.60,00:17:46.83,00:17:51.00,53341,53550,drizzle olive oil on pizza base,drizzle-on,9,oil:olive,31,"['oil:olive', 'base:pizza']","[31, 91]"
P30_111_426,P30,P30_111,00:17:51.85,00:17:51.08,00:17:52.10,53554,53604,put down olive oil,put-down,1,oil:olive,31,['oil:olive'],[31]
P30_111_427,P30,P30_111,00:17:53.85,00:17:53.26,00:17:54.15,53663,53707,pick up pan containing passata,pick-up,0,pan,5,"['pan', 'passata:containing']","[5, 47]"
P30_111_428,P30,P30_111,00:17:58.60,00:17:56.05,00:17:59.17,53802,53958,spoon passata onto pizza base,spoon,16,passata,47,"['passata', 'base:pizza']","[47, 91]"
P30_111_429,P30,P30_111,00:18:01.35,00:17:59.55,00:18:03.45,53977,54172,spoon passata onto pizza base,spoon,16,passata,47,"['passata', 'base:pizza']","[47, 91]"
P30_111_43,P30,P30_111,00:01:21.85,00:01:21.03,00:01:21.64,4051,4082,pick up hummus,pick-up,0,hummus,181,['hummus'],[181]
P30_111_430,P30,P30_111,00:18:05.60,00:18:04.22,00:18:09.70,54211,54485,scrape passata mixture,scrape,25,mixture:passata,71,['mixture:passata'],[71]
P30_111_431,P30,P30_111,00:18:09.60,00:18:07.94,00:18:09.64,54397,54482,spoon passata mixture onto pizza,spoon,16,mixture:passata,71,"['mixture:passata', 'pizza']","[71, 91]"
P30_111_432,P30,P30_111,00:18:10.10,00:18:09.59,00:18:18.29,54479,54914,spoon passata mixture onto pizza,spoon,16,mixture:passata,71,"['mixture:passata', 'pizza']","[71, 91]"
P30_111_433,P30,P30_111,00:18:20.85,00:18:18.29,00:18:20.69,54914,55034,put spoon in pan,put-in,5,spoon,1,"['spoon', 'pan']","[1, 5]"
P30_111_434,P30,P30_111,00:18:24.10,00:18:21.66,00:18:24.83,55083,55241,put down pan,put-down,1,pan,5,['pan'],[5]
P30_111_435,P30,P30_111,00:18:25.35,00:18:25.00,00:18:25.75,55250,55287,pick up spoon,pick-up,0,spoon,1,['spoon'],[1]
P30_111_436,P30,P30_111,00:18:27.10,00:18:25.99,00:18:37.85,55299,55892,spread passata mixture over pizza base,spread,27,mixture:passata,71,"['mixture:passata', 'base:pizza']","[71, 91]"
P30_111_437,P30,P30_111,00:18:39.60,00:18:37.94,00:18:48.35,55897,56417,spread passata mixture over pizza base,spread,27,mixture:passata,71,"['mixture:passata', 'base:pizza']","[71, 91]"
P30_111_438,P30,P30_111,00:18:49.10,00:18:48.70,00:18:49.40,56435,56470,put spoon in pan,put-in,5,spoon,1,"['spoon', 'pan']","[1, 5]"
P30_111_439,P30,P30_111,00:18:50.10,00:18:49.80,00:18:50.55,56490,56527,pick up cheese bag,pick-up,0,bag:cheese,19,['bag:cheese'],[19]
P30_111_44,P30,P30_111,00:01:22.35,00:01:21.54,00:01:21.79,4076,4089,pick up plate,pick-up,0,plate,2,['plate'],[2]
P30_111_440,P30,P30_111,00:18:52.35,00:18:51.60,00:19:05.85,56579,57292,sprinkle cheese over pizza base,sprinkle,42,cheese,32,"['cheese', 'base:pizza']","[32, 91]"
P30_111_441,P30,P30_111,00:19:06.10,00:19:05.79,00:19:21.75,57289,58087,sprinkle cheese over pizza base,sprinkle,42,cheese,32,"['cheese', 'base:pizza']","[32, 91]"
P30_111_442,P30,P30_111,00:19:23.10,00:19:21.64,00:19:45.89,58082,59294,close cheese bag,close,4,bag:cheese,19,['bag:cheese'],[19]
P30_111_443,P30,P30_111,00:19:46.85,00:19:46.09,00:19:47.64,59304,59382,open fridge,open,3,fridge,12,['fridge'],[12]
P30_111_444,P30,P30_111,00:19:48.35,00:19:47.45,00:19:48.80,59372,59440,put cheese bag in fridge,put-in,5,bag:cheese,19,"['bag:cheese', 'fridge']","[19, 12]"
P30_111_445,P30,P30_111,00:19:52.35,00:19:50.69,00:19:52.31,59534,59615,take salami,take,0,salami,156,['salami'],[156]
P30_111_446,P30,P30_111,00:19:54.35,00:19:52.43,00:19:53.22,59621,59661,separate salami pieces,separate,52,piece:salami,156,['piece:salami'],[156]
P30_111_447,P30,P30_111,00:19:54.60,00:19:53.23,00:19:55.47,59661,59773,put salami pieces on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_448,P30,P30_111,00:19:55.85,00:19:55.54,00:19:56.02,59777,59801,take salami packaging,take,0,packaging:salami,26,['packaging:salami'],[26]
P30_111_449,P30,P30_111,00:19:56.60,00:19:56.12,00:19:56.97,59805,59848,put salami packaging,put,1,packaging:salami,26,['packaging:salami'],[26]
P30_111_45,P30,P30_111,00:01:22.60,00:01:21.76,00:01:22.66,4088,4133,put plate in washing up bowl,put-in,5,plate,2,"['plate', 'bowl:washing:up']","[2, 7]"
P30_111_450,P30,P30_111,00:20:01.85,00:19:57.30,00:20:04.48,59865,60224,open packet of salami,open,3,packet:salami,26,['packet:salami'],[26]
P30_111_451,P30,P30_111,00:20:06.35,00:20:04.58,00:20:06.94,60229,60347,pick up salami pieces,pick-up,0,piece:salami,156,['piece:salami'],[156]
P30_111_452,P30,P30_111,00:20:08.10,00:20:07.23,00:20:08.27,60361,60413,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_453,P30,P30_111,00:20:08.85,00:20:08.37,00:20:11.64,60418,60582,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_454,P30,P30_111,00:20:09.85,00:20:09.49,00:20:14.75,60474,60737,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_455,P30,P30_111,00:20:10.35,00:20:08.00,00:20:09.57,60400,60478,put salami pieces on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_456,P30,P30_111,00:20:15.10,00:20:12.40,00:20:15.28,60620,60764,pick up salami pieces,pick-up,0,piece:salami,156,['piece:salami'],[156]
P30_111_457,P30,P30_111,00:20:16.11,00:20:15.19,00:20:16.97,60759,60848,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_458,P30,P30_111,00:20:17.85,00:20:17.01,00:20:18.36,60850,60917,put salami piece on pizza,put-on,1,piece:salami,156,"['piece:salami', 'pizza']","[156, 91]"
P30_111_459,P30,P30_111,00:20:19.35,00:20:18.40,00:20:19.58,60920,60979,move salami piece,move,11,piece:salami,156,['piece:salami'],[156]
P30_111_46,P30,P30_111,00:01:23.35,00:01:22.60,00:01:23.60,4130,4180,open hummus,open,3,hummus,181,['hummus'],[181]
P30_111_460,P30,P30_111,00:20:24.60,00:20:21.55,00:20:25.72,61077,61286,pick up pepper pieces,pick-up,0,piece:pepper,37,['piece:pepper'],[37]
P30_111_461,P30,P30_111,00:20:27.10,00:20:25.38,00:20:32.48,61269,61624,distribute pepper pieces onto pizza,distribute-onto,42,piece:pepper,37,"['piece:pepper', 'pizza']","[37, 91]"
P30_111_462,P30,P30_111,00:20:32.85,00:20:32.45,00:20:35.11,61622,61755,distribute pepper pieces onto pizza,distribute-onto,42,piece:pepper,37,"['piece:pepper', 'pizza']","[37, 91]"
P30_111_463,P30,P30_111,00:20:39.35,00:20:35.68,00:20:42.04,61784,62102,pick up onion pieces,pick-up,0,piece:onion,16,['piece:onion'],[16]
P30_111_464,P30,P30_111,00:20:43.61,00:20:41.97,00:20:43.55,62098,62177,break up onion piece,break-up,30,piece:onion,16,['piece:onion'],[16]
P30_111_465,P30,P30_111,00:20:43.62,00:20:41.00,00:20:44.00,62050,62200,put onion piece onto pizza,put-onto,1,piece:onion,16,"['piece:onion', 'pizza']","[16, 91]"
P30_111_466,P30,P30_111,00:20:57.85,00:20:44.10,00:20:45.85,62204,62292,break up onion pieces,break-up,30,piece:onion,16,['piece:onion'],[16]
P30_111_467,P30,P30_111,00:20:58.10,00:20:45.94,00:20:59.12,62297,62955,put onion pieces onto pizza,put-onto,1,piece:onion,16,"['piece:onion', 'pizza']","[16, 91]"
P30_111_468,P30,P30_111,00:21:00.35,00:20:59.10,00:21:01.05,62954,63052,pick up onion piece,pick-up,0,piece:onion,16,['piece:onion'],[16]
P30_111_469,P30,P30_111,00:21:01.60,00:21:01.04,00:21:01.79,63052,63089,remove part of onion piece,remove,12,part:onion:piece,16,['part:onion:piece'],[16]
P30_111_47,P30,P30_111,00:01:25.10,00:01:23.69,00:01:25.43,4184,4271,pick up washing up bowl,pick-up,0,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_111_470,P30,P30_111,00:21:03.35,00:21:01.76,00:21:03.83,63088,63191,pick up onion pieces,pick-up,0,piece:onion,16,['piece:onion'],[16]
P30_111_471,P30,P30_111,00:21:05.60,00:21:03.83,00:21:20.64,63191,64032,put onion pieces on pizza,put-on,1,piece:onion,16,"['piece:onion', 'pizza']","[16, 91]"
P30_111_472,P30,P30_111,00:21:23.10,00:21:09.44,00:21:13.77,63472,63688,pick up pepper and onion pieces,pick-up,0,pepper,37,"['pepper', 'piece:onion']","[37, 16]"
P30_111_473,P30,P30_111,00:21:26.35,00:21:23.94,00:21:36.29,64197,64814,put pepper pieces on pizza,put-on,1,piece:pepper,37,"['piece:pepper', 'pizza']","[37, 91]"
P30_111_474,P30,P30_111,00:21:40.10,00:21:36.39,00:21:40.10,64819,65004,pick up onion pieces,pick-up,0,piece:onion,16,['piece:onion'],[16]
P30_111_475,P30,P30_111,00:21:42.10,00:21:40.88,00:21:42.94,65044,65147,put onion pieces on pizza,put-on,1,piece:onion,16,"['piece:onion', 'pizza']","[16, 91]"
P30_111_476,P30,P30_111,00:21:46.85,00:21:44.11,00:21:46.68,65205,65334,pick up onion pieces,pick-up,0,piece:onion,16,['piece:onion'],[16]
P30_111_477,P30,P30_111,00:21:47.10,00:21:46.78,00:21:47.54,65339,65377,put onion pieces in bin,put-in,5,piece:onion,16,"['piece:onion', 'bin']","[16, 36]"
P30_111_478,P30,P30_111,00:21:48.85,00:21:47.93,00:21:49.00,65396,65450,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_479,P30,P30_111,00:21:49.35,00:21:48.65,00:21:50.82,65432,65541,wash hands,wash,2,hand,11,['hand'],[11]
P30_111_480,P30,P30_111,00:21:51.36,00:21:50.81,00:21:51.58,65540,65579,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_481,P30,P30_111,00:21:53.60,00:21:51.68,00:21:53.01,65584,65650,pick up packaging,pick-up,0,packaging,26,['packaging'],[26]
P30_111_482,P30,P30_111,00:21:54.36,00:21:52.93,00:21:54.88,65646,65744,put packaging in bin,put-in,5,packaging,26,"['packaging', 'bin']","[26, 36]"
P30_111_483,P30,P30_111,00:21:55.86,00:21:55.42,00:21:56.42,65771,65821,open fridge,open,3,fridge,12,['fridge'],[12]
P30_111_484,P30,P30_111,00:21:56.60,00:21:56.18,00:21:57.42,65809,65871,put salami packet in fridge,put-in,5,packet:salami,26,"['packet:salami', 'fridge']","[26, 12]"
P30_111_485,P30,P30_111,00:21:57.85,00:21:57.19,00:21:58.06,65859,65903,close fridge,close,4,fridge,12,['fridge'],[12]
P30_111_486,P30,P30_111,00:21:58.85,00:21:58.21,00:21:58.99,65910,65949,pick up pepper,pick-up,0,pepper,37,['pepper'],[37]
P30_111_487,P30,P30_111,00:21:59.60,00:21:59.01,00:22:01.06,65950,66053,eat pepper,eat,35,pepper,37,['pepper'],[37]
P30_111_488,P30,P30_111,00:22:04.85,00:22:03.54,00:22:05.27,66177,66263,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P30_111_489,P30,P30_111,00:22:06.35,00:22:05.29,00:22:06.88,66264,66344,take chilli flakes,take,0,flake:chilli,69,['flake:chilli'],[69]
P30_111_49,P30,P30_111,00:01:26.85,00:01:26.05,00:01:26.88,4302,4344,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_490,P30,P30_111,00:22:08.35,00:22:06.41,00:22:08.02,66320,66401,open chilli flakes jar,open,3,jar:chilli:flake,40,['jar:chilli:flake'],[40]
P30_111_491,P30,P30_111,00:22:10.35,00:22:07.86,00:22:18.24,66393,66912,sprinkle chilli flakes on pizza,sprinkle-on,42,flake:chilli,69,"['flake:chilli', 'pizza']","[69, 91]"
P30_111_492,P30,P30_111,00:22:13.86,00:22:09.57,00:22:10.20,66478,66510,sprinkle chilli flakes on pizza,sprinkle-on,42,flake:chilli,69,"['flake:chilli', 'pizza']","[69, 91]"
P30_111_493,P30,P30_111,00:22:18.85,00:22:18.30,00:22:19.08,66915,66954,close chilli flakes jar,close,4,jar:chilli:flake,40,['jar:chilli:flake'],[40]
P30_111_494,P30,P30_111,00:22:19.85,00:22:19.18,00:22:20.35,66959,67017,put chilli flakes in cupboard,put-in,5,flake:chilli,69,"['flake:chilli', 'cupboard']","[69, 3]"
P30_111_495,P30,P30_111,00:22:20.35,00:22:19.93,00:22:20.90,66996,67045,close cupboard,close,4,cupboard,3,['cupboard'],[3]
P30_111_496,P30,P30_111,00:22:23.36,00:22:21.94,00:22:23.04,67097,67152,pick up tray of pizzas,pick-up,0,tray:pizza,35,['tray:pizza'],[35]
P30_111_497,P30,P30_111,00:22:23.60,00:22:23.01,00:22:23.58,67150,67179,open oven,open,3,oven,46,['oven'],[46]
P30_111_498,P30,P30_111,00:22:24.35,00:22:23.69,00:22:28.56,67184,67428,put tray of pizzas into oven,put-of,1,tray:pizza,35,"['tray:pizza', 'oven']","[35, 46]"
P30_111_499,P30,P30_111,00:22:30.85,00:22:29.61,00:22:34.52,67480,67726,rearrange pizzas,rearrange,40,pizza,91,['pizza'],[91]
P30_111_5,P30,P30_111,00:00:07.85,00:00:05.75,00:00:06.25,287,312,put tea pot in cupboard,put-in,5,pot:tea,158,"['pot:tea', 'cupboard']","[158, 3]"
P30_111_50,P30,P30_111,00:01:27.85,00:01:27.59,00:01:40.59,4379,5029,wash hummus tub,wash,2,tub:hummus,23,['tub:hummus'],[23]
P30_111_500,P30,P30_111,00:22:36.60,00:22:34.33,00:22:37.06,67716,67853,push pizza tray into oven,push-into,5,tray:pizza,35,"['tray:pizza', 'oven']","[35, 46]"
P30_111_501,P30,P30_111,00:22:44.10,00:22:43.14,00:22:44.81,68157,68240,close oven,close,4,oven,46,['oven'],[46]
P30_111_502,P30,P30_111,00:22:53.10,00:22:45.19,00:22:46.04,68259,68302,pick,pick,0,cafetiere,50,['cafetiere'],[50]
P30_111_503,P30,P30_111,00:22:53.10,00:22:52.53,00:22:54.23,68626,68711,put down pan,put-down,1,pan,5,['pan'],[5]
P30_111_504,P30,P30_111,00:22:55.10,00:22:54.49,00:22:55.15,68724,68757,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_505,P30,P30_111,00:22:58.10,00:22:56.76,00:23:06.26,68838,69313,wipe wall,wipe,2,wall,242,['wall'],[242]
P30_111_506,P30,P30_111,00:23:07.85,00:23:05.94,00:23:17.34,69297,69867,wipe kettle,wipe,2,kettle,44,['kettle'],[44]
P30_111_507,P30,P30_111,00:23:18.10,00:23:17.55,00:23:25.26,69877,70263,wipe wall,wipe,2,wall,242,['wall'],[242]
P30_111_508,P30,P30_111,00:23:29.60,00:23:24.66,00:23:31.10,70233,70555,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_509,P30,P30_111,00:23:33.35,00:23:32.16,00:23:32.64,70608,70632,turn on tap,turn-on,6,tap,0,['tap'],[0]
P30_111_51,P30,P30_111,00:01:42.35,00:01:40.88,00:01:53.04,5044,5652,scrape bits of hummus into sink hole,scrape-into,25,bit:hummus,181,"['bit:hummus', 'hole:sink']","[181, 63]"
P30_111_510,P30,P30_111,00:23:34.60,00:23:32.70,00:23:35.33,70635,70766,wash sponge,wash,2,sponge,9,['sponge'],[9]
P30_111_511,P30,P30_111,00:23:35.85,00:23:35.29,00:23:35.86,70764,70793,turn off tap,turn-off,8,tap,0,['tap'],[0]
P30_111_512,P30,P30_111,00:23:36.35,00:23:35.87,00:23:36.37,70793,70818,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P30_111_513,P30,P30_111,00:23:36.86,00:23:36.62,00:23:37.21,70831,70860,pick up washing up liquid,pick-up,0,liquid:washing:up,22,['liquid:washing:up'],[22]
P30_111_514,P30,P30_111,00:23:37.10,00:23:37.00,00:23:37.83,70850,70891,apply washing up liquid to sponge,apply,27,liquid:washing:up,22,"['liquid:washing:up', 'sponge']","[22, 9]"
P30_111_515,P30,P30_111,00:23:37.85,00:23:35.60,00:23:37.01,70780,70850,put down washing up liquid,put-down,1,liquid:washing:up,22,['liquid:washing:up'],[22]
P30_111_517,P30,P30_111,00:23:41.11,00:23:40.54,00:23:41.16,71027,71058,squeeze sponge,squeeze,18,sponge,9,['sponge'],[9]
P30_111_518,P30,P30_111,00:23:43.10,00:23:42.29,00:23:49.83,71114,71491,wipe wall,wipe,2,wall,242,['wall'],[242]
P30_111_519,P30,P30_111,00:23:49.85,00:23:48.81,00:23:50.76,71440,71538,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_52,P30,P30_111,00:01:53.85,00:01:53.01,00:02:01.14,5650,6057,rinse hummus tub,rinse,2,tub:hummus,23,['tub:hummus'],[23]
P30_111_520,P30,P30_111,00:23:51.10,00:23:50.87,00:23:56.93,71543,71846,wipe wall,wipe,2,wall,242,['wall'],[242]
P30_111_521,P30,P30_111,00:23:57.10,00:23:56.59,00:24:00.09,71829,72004,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_522,P30,P30_111,00:23:58.60,00:23:58.25,00:24:01.87,71912,72093,wipe hob,wipe,2,hob,24,['hob'],[24]
P30_111_523,P30,P30_111,00:24:02.85,00:24:01.76,00:24:03.20,72088,72160,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_524,P30,P30_111,00:24:04.36,00:24:02.93,00:24:04.09,72146,72204,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5]
P30_111_525,P30,P30_111,00:24:05.35,00:24:04.78,00:24:05.46,72239,72273,pick up sponge,pick-up,0,sponge,9,['sponge'],[9]
P30_111_526,P30,P30_111,00:24:06.10,00:24:05.56,00:24:06.39,72278,72319,put saucepan in washing up bowl,put-in,5,saucepan,5,"['saucepan', 'bowl:washing:up']","[5, 7]"
P30_111_527,P30,P30_111,00:24:06.60,00:24:05.56,00:24:06.15,72278,72307,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P30_111_528,P30,P30_111,00:24:07.60,00:24:06.58,00:24:08.28,72329,72414,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_529,P30,P30_111,00:24:09.85,00:24:09.32,00:24:15.24,72466,72762,wipe surface,wipe,2,surface,42,['surface'],[42]
P30_111_53,P30,P30_111,00:02:02.85,00:02:00.79,00:02:01.41,6039,6070,pick up hummus tub lid,pick-up,0,lid:hummus:tub,6,['lid:hummus:tub'],[6]
